transcriptid	foldchange	DEstatus
631 CHS.34433.10 chr21+ 21146620-21147251,21210541-21210691,21280578-21280652,21284194-21284400,21286269-21286412,21292104-21292241,21324383-21324500,21335505-21335665,21338389-21338534,21373863-21374013,21385604-21385744	1	FALSE
632 CHS.34433.11 chr21+ 21146624-21147251,21210541-21210691,21280578-21280652,21284194-21284400,21286269-21286412,21292104-21292241,21324383-21324500,21335505-21335665,21338389-21338534,21373863-21374013,21410274-21410461,21418473-21418569,21432108-21432281,21466606-21466725,21468662-21468783,21477291-21477471,21484455-21485206	1	FALSE
633 CHS.34433.12 chr21+ 21146624-21147251,21210541-21210691,21280578-21280652,21284194-21284400,21286269-21286412,21292104-21292241,21324383-21324500,21335505-21335665,21338389-21338534,21373863-21374013,21410274-21410461,21418473-21418569,21432108-21432281,21466606-21466725,21468662-21468783,21477291-21477471,21501640-21504729	1	FALSE
634 CHS.34433.13 chr21+ 21146624-21147251,21210541-21210691,21280578-21280652,21284194-21284400,21286269-21286412,21292104-21292241,21324383-21324500,21335505-21335665,21338389-21338534,21373863-21374013,21410274-21410461,21418473-21418569,21432108-21432281,21466606-21466725,21468662-21468783,21477291-21477471,21508851-21509055,21534537-21534692,21537846-21543324	1	FALSE
635 CHS.34433.14 chr21+ 21146625-21147251,21210541-21210691,21280578-21280652,21284194-21284400,21286269-21286412,21292104-21292241,21324383-21324500,21335505-21335665,21338389-21338534,21373863-21374013,21410274-21410461,21418473-21418569,21432108-21432281,21466606-21466725,21468662-21468783,21477291-21477471,21477685-21479341	1	FALSE
636 CHS.34433.15 chr21+ 21146682-21147251,21280578-21280652,21284194-21284400,21286269-21286424,21292104-21292241,21324383-21324500,21335505-21335665,21338389-21338534,21373863-21374013,21410274-21410461,21418473-21418569,21432108-21432281,21466606-21466725,21468662-21468783,21477291-21477471,21484455-21490967	1	FALSE
637 CHS.34433.16 chr21+ 21147139-21147251,21210541-21210691,21280578-21280652,21284194-21284400,21286269-21286424,21292104-21292241,21324383-21324500,21335505-21335665,21338389-21338534,21373863-21374013,21410274-21410461,21418473-21418569,21432108-21432281,21466606-21466725,21468662-21468783,21477291-21477471,21484455-21491005	1	FALSE
638 CHS.34433.18 chr21+ 21147162-21147251,21280578-21280652,21284194-21284400,21286269-21286412,21292104-21292241,21324383-21324500,21335505-21335665,21338389-21338534,21373863-21374013,21410274-21410461,21418473-21418569,21432108-21432281,21466606-21466725,21468662-21468783,21477291-21477471,21484455-21486280	1	FALSE
639 CHS.34433.19 chr21+ 21280576-21280652,21284194-21284400,21286269-21286412,21292104-21292241,21324383-21324500,21335505-21335665,21338389-21338534,21373863-21374013,21410274-21410461,21418473-21418569,21432108-21432281,21466606-21466725,21468662-21468783,21477291-21477471,21508851-21509055,21534537-21534656,21537846-21540195	1	FALSE
640 CHS.34433.20 chr21+ 21289536-21290151,21292104-21292241,21324383-21324500,21335505-21335665,21338389-21338534,21373863-21374013,21410274-21410461,21418473-21418569,21432108-21432281,21466606-21466725,21468662-21468783,21477291-21477471,21508851-21509055,21534537-21534656,21537846-21543323	1	FALSE
641 CHS.34433.21 chr21+ 21290080-21290151,21292104-21292241,21324383-21324500,21335505-21335665,21338389-21338534,21373863-21374013,21410274-21410461,21418473-21418569,21432108-21432281,21466606-21466725,21468662-21468783,21477291-21477471,21508851-21509055,21534537-21534692,21537846-21543324	1	FALSE
642 CHS.34434.1 chr21- 21723293-21723774,21727032-21727093,21737252-21737319	1	FALSE
643 CHS.34435.1 chr21+ 21746973-21747043,21784973-21785053,21786299-21786391,21797179-21797415	1	FALSE
644 CHS.34435.2 chr21+ 21746985-21747043,21748395-21748684,21784973-21785053,21786299-21786391,21797179-21797415	1	FALSE
645 CHS.34436.1 chr21- 22009158-22009358,22016300-22016410,22041220-22041435,22042945-22043108,22096529-22096586,22098313-22098459	1	FALSE
646 CHS.34436.2 chr21- 22021338-22041435,22042945-22043087,22062009-22062165,22062554-22062692	1	FALSE
647 CHS.34436.3 chr21- 22034006-22041435,22062009-22062639	1	FALSE
648 CHS.34436.4 chr21- 22040802-22041435,22062009-22062165,22062554-22062639	1	FALSE
649 CHS.34436.5 chr21- 22085837-22092638,22096529-22096586,22098313-22098458	1	FALSE
650 CHS.34437.2 chr21+ 22098617-22098712,22109446-22109553,22111771-22111826,22114760-22114898,22114978-22115112,22116336-22116528	1	FALSE
651 CHS.34437.3 chr21+ 22098618-22098712,22109446-22109553,22114958-22115112,22116336-22116527	1	FALSE
652 CHS.34438.2 chr21+ 22200751-22200892,22212735-22212813,22399894-22399958,22402935-22403096	1	FALSE
653 CHS.34439.1 chr21- 22401741-22402209,22474661-22474903	1	FALSE
654 CHS.34439.2 chr21- 22401980-22402209,22408291-22408407	1	FALSE
655 CHS.34440.1 chr21+ 22555182-22555230,22555438-22555472,22560522-22560576	1	FALSE
656 CHS.34441.1 chr21- 23361104-23362239,23364038-23364193,23372327-23372448,23372948-23373084,23384688-23384835	1	FALSE
657 CHS.34442.1 chr21+ 23409127-23409208,23422261-23422390,23432186-23432231,23432799-23434224	1	FALSE
658 CHS.34442.2 chr21+ 23409130-23409208,23432186-23432231,23432799-23434224	1	FALSE
659 CHS.34442.3 chr21+ 23423407-23423461,23432186-23432231,23432799-23434224	1	FALSE
660 CHS.34443.1 chr21- 23413893-23414257,23422081-23422206,23423213-23423256	1	FALSE
661 CHS.34443.2 chr21- 23413893-23414257,23422081-23422206,23423626-23423676	1	FALSE
662 CHS.34444.1 chr21+ 23704243-23704576,23705098-23705355,23708607-23709294	1	FALSE
663 CHS.34445.1 chr21+ 23812617-23812737,23855435-23855567,23858957-23859168,23861232-23861339,23876239-23876400	1	FALSE
664 CHS.34445.2 chr21+ 23812617-23812737,23855435-23855567,23861232-23861339,23876239-23876400	1	FALSE
665 CHS.34446.1 chr21- 24304550-24306169,24307619-24307759,24308216-24308333,24321250-24321377	1	FALSE
666 CHS.34447.1 chr21+ 24375680-24375921,24376398-24379672	1	FALSE
667 CHS.34448.1 chr21+ 24428738-24428904,24438253-24438433,24441795-24452645	1	FALSE
668 CHS.34448.2 chr21+ 24428738-24428904,24438253-24438443,24441795-24452645	1	FALSE
669 CHS.34448.3 chr21+ 24428740-24428904,24438253-24438443,24441795-24441913,24443964-24445084	1	FALSE
670 CHS.34448.4 chr21+ 24428740-24428904,24438253-24438433,24441169-24441353,24441795-24441913,24485623-24485685,24488113-24490307	1	FALSE
671 CHS.34448.5 chr21+ 24428740-24428904,24530664-24530767,24545995-24547942	1	FALSE
672 CHS.34448.6 chr21+ 24428758-24428904,24438253-24438443,24441169-24441324	1	FALSE
673 CHS.34449.1 chr21+ 24840550-24840728,24844779-24844929,25029784-25029859,25055434-25057746	1	FALSE
674 CHS.34450.1 chr21- 24938431-24938624,24951911-24952157	1	FALSE
675 CHS.34451.1 chr21- 24987065-24987261,24991988-24992828,24992923-24993055	1	FALSE
676 CHS.34453.2 chr21- 25384107-25386338,25396449-25396569	1	FALSE
677 CHS.34453.3 chr21- 25384107-25386338,25418107-25418240	1	FALSE
678 CHS.34453.4 chr21- 25384107-25386338,25420708-25420800,25424554-25424649,25429766-25430009,25430787-25430830	1	FALSE
679 CHS.34453.5 chr21- 25384747-25386338,25399217-25399359	1	FALSE
680 CHS.34453.6 chr21- 25385820-25386338,25420708-25420800,25424554-25424649,25429766-25430009,25431178-25431701	1	FALSE
681 CHS.34453.7 chr21- 25385897-25386338,25388914-25389082,25418107-25418229	1	FALSE
682 CHS.34453.8 chr21- 25385897-25386338,25420708-25420800,25424554-25424649,25429766-25430009,25430537-25431051	1	FALSE
683 CHS.34453.9 chr21- 25385897-25386338,25388914-25389082,25396449-25396684,25420708-25420800,25424554-25424649,25429766-25430009,25430537-25431489	1	FALSE
684 CHS.34453.10 chr21- 25396194-25396684,25420708-25420800,25424554-25424709	1	FALSE
685 CHS.34453.11 chr21- 25396487-25396684,25420708-25420800,25424554-25424649,25429766-25430009	1	FALSE
686 CHS.34454.3 chr21+ 25380530-25380929,25381508-25381620,25384049-25384577	1	FALSE
687 CHS.34455.1 chr21+ 25398138-25400230,25409598-25409800	1	FALSE
688 CHS.34457.1 chr21- 25493529-25493565,25497771-25497880,25512333-25512545,25516388-25516455,25518276-25518347,25518432-25519477	1	FALSE
689 CHS.34457.2 chr21- 25496486-25496662,25497771-25497880,25502415-25503063	1	FALSE
690 CHS.34457.3 chr21- 25496791-25496826,25497771-25497880,25512333-25512545,25516388-25516455,25518276-25518347,25518432-25519477	1	FALSE
691 CHS.34457.4 chr21- 25496860-25497880,25512333-25512545,25516388-25516455,25518276-25518347,25518741-25519477	1	FALSE
692 CHS.34457.5 chr21- 25496860-25497880,25512333-25512545,25516406-25516455,25518276-25518347,25518432-25519477	1	FALSE
693 CHS.34457.6 chr21- 25496860-25497880,25512333-25512545,25516388-25516455,25518276-25518347,25518432-25519477	1	FALSE
694 CHS.34457.8 chr21- 25515473-25516455,25518276-25518338	1	FALSE
695 CHS.34459.1 chr21+ 25562145-25562257,25569837-25569921,25573893-25575168	1	FALSE
696 CHS.34459.2 chr21+ 25562146-25562257,25564944-25565030,25569837-25569921,25573893-25575155	1	FALSE
697 CHS.34460.1 chr21- 25564687-25568503,25569180-25571067	1	FALSE
698 CHS.34461.1 chr21- 25571181-25573359,25577598-25581343	1	FALSE
699 CHS.34463.1 chr21- 25582775-25583224	1	FALSE
700 CHS.34464.1 chr21- 25585656-25585754,25588835-25588882,25592812-25592965,25593893-25593958,25597302-25597414,25599799-25599866,25601368-25601467,25603796-25603935,25606449-25606655,25607403-25607489	1	FALSE
701 CHS.34464.2 chr21- 25585656-25585754,25587701-25587789,25588835-25588882,25592812-25592965,25593893-25593958,25597302-25597414,25599799-25599866,25601368-25601467,25603796-25603935,25606449-25606655,25607403-25607489	1	FALSE
702 CHS.34464.3 chr21- 25585656-25585754,25588835-25588882,25592812-25592965,25593893-25593958,25597302-25597414,25599799-25599866,25601368-25601467,25603796-25603935,25606449-25606655,25607701-25607858	1	FALSE
703 CHS.34464.4 chr21- 25585657-25585754,25588835-25588882,25592812-25592965,25593893-25593958,25597302-25597414,25599799-25599866,25601368-25601467,25606449-25606655,25607403-25607512	1	FALSE
704 CHS.34464.5 chr21- 25587607-25587789,25588835-25588882,25592812-25592965,25593893-25593958,25597302-25597414,25599799-25599866,25601368-25601467,25603796-25603935,25606449-25606655,25607403-25607481	1	FALSE
705 CHS.34467.1 chr21+ 25639282-25639888,25683883-25683948,25689866-25689973,25693756-25693908,25698677-25698879,25702170-25702269,25705979-25706086,25709434-25709449,25712340-25712382,25714231-25714573	1	FALSE
706 CHS.34467.2 chr21+ 25639282-25639888,25683883-25683948,25689866-25689973,25693756-25693908,25698677-25698879,25702170-25702269,25705979-25706086,25709434-25709449,25712340-25712382,25714640-25717562	1	FALSE
707 CHS.34467.3 chr21+ 25639282-25639888,25683883-25683948,25689866-25689973,25693756-25693908,25698677-25698879,25702170-25702265,25705979-25706086,25709434-25709449,25712340-25712382,25714640-25717562	1	FALSE
708 CHS.34467.4 chr21+ 25639282-25639888,25683883-25683948,25693756-25693908,25698677-25698879,25702170-25702269,25705979-25706086,25709434-25709449,25712340-25712382,25714640-25717562	1	FALSE
709 CHS.34467.5 chr21+ 25639402-25639888,25683883-25683948,25689866-25689973,25693756-25693908,25698677-25698879,25702170-25702269,25705979-25706086,25709434-25709449,25711367-25711568,25712340-25712382,25714640-25717254	1	FALSE
710 CHS.34467.6 chr21+ 25712019-25712382,25714640-25714889	1	FALSE
711 CHS.34468.2 chr21- 25724480-25724677,25725226-25725350,25729631-25729801,25735487-25735654	1	FALSE
712 CHS.34468.3 chr21- 25724480-25724677,25725226-25725350,25729631-25729801,25735315-25735654	1	FALSE
713 CHS.34468.4 chr21- 25724480-25724677,25725226-25725350,25729631-25729801,25734989-25735654	1	FALSE
714 CHS.34468.5 chr21- 25724480-25724677,25725226-25725350,25729631-25729801,25734939-25735654	1	FALSE
715 CHS.34468.6 chr21- 25724480-25724677,25725226-25725350,25729631-25729801,25734853-25735654	1	FALSE
716 CHS.34468.7 chr21- 25724480-25724677,25725226-25725350,25729631-25729801,25734333-25734375,25734853-25735654	1	FALSE
717 CHS.34468.8 chr21- 25724480-25724677,25725226-25725350,25729631-25729801,25734333-25735654	1	FALSE
718 CHS.34468.9 chr21- 25724481-25724662,25725226-25725350,25729631-25729802	1	FALSE
719 CHS.34468.10 chr21- 25724481-25724677,25725226-25725350,25729608-25729801,25734853-25734946	1	FALSE
720 CHS.34468.11 chr21- 25724489-25724677,25725226-25725350,25729631-25729991,25734853-25734946	1	FALSE
721 CHS.34468.12 chr21- 25724490-25724766,25725226-25725350,25729631-25729803	1	FALSE
722 CHS.34468.13 chr21- 25724500-25724677,25725226-25725350,25729631-25729801,25734170-25734375,25734853-25734946	1	FALSE
723 CHS.34468.14 chr21- 25724500-25724677,25725226-25725350,25729631-25729801,25734853-25735030,25735315-25735389,25735487-25735653	1	FALSE
724 CHS.34468.15 chr21- 25724501-25724677,25725226-25725350,25729631-25729801,25734853-25735014,25735315-25735653	1	FALSE
725 CHS.34468.16 chr21- 25724501-25724705,25725226-25725350,25729631-25729801,25734989-25735653	1	FALSE
726 CHS.34468.17 chr21- 25724507-25724677,25725226-25725350,25729631-25729801,25734853-25735223,25735315-25735653	1	FALSE
727 CHS.34468.18 chr21- 25724529-25724677,25725226-25725350,25729631-25729854,25734853-25734946	1	FALSE
728 CHS.34468.19 chr21- 25724698-25725350,25729631-25729801,25734853-25734904	1	FALSE
729 CHS.34469.1 chr21+ 25734947-25735070,25741573-25741675,25745210-25745354,25749036-25749120,25751989-25752234,25758010-25758204,25762312-25762365,25764210-25764350,25764595-25764787,25769004-25772460	1	FALSE
730 CHS.34469.2 chr21+ 25734948-25735578,25741573-25741675,25745210-25745354,25751989-25752234,25758010-25758204,25762312-25762365,25764210-25764350,25764595-25764787,25769004-25772446	1	FALSE
731 CHS.34469.4 chr21+ 25734948-25735578,25745210-25745354,25749036-25749120,25751989-25752234,25758010-25758204,25762312-25762365,25764210-25764350,25764595-25764787,25769004-25772459	1	FALSE
732 CHS.34469.5 chr21+ 25734948-25735578,25741573-25741675,25745210-25745354,25749036-25749104,25751989-25752234,25758010-25758204,25762312-25762365,25764210-25764350,25764595-25764787,25769004-25772459	1	FALSE
733 CHS.34469.6 chr21+ 25734948-25735578,25758010-25758204,25762312-25762365,25764210-25764350,25764595-25764787,25769004-25772459	1	FALSE
734 CHS.34469.7 chr21+ 25734948-25735070,25758010-25758204,25762312-25762365,25764210-25764350,25764595-25764787,25769004-25772459	1	FALSE
735 CHS.34469.9 chr21+ 25734964-25735578,25741573-25741675,25745210-25745354,25749036-25749120,25751989-25752234,25758010-25758204,25760033-25760167,25762312-25762365,25764210-25764350,25764595-25764787,25769004-25772459	1	FALSE
736 CHS.34469.10 chr21+ 25735018-25735578,25741573-25741675,25745210-25745354,25749036-25749120,25751989-25752234,25758010-25758204,25762312-25762365,25764210-25764350,25764595-25764787,25769004-25772460	1	FALSE
737 CHS.34469.11 chr21+ 25735132-25735578,25739880-25740032,25740397-25740487,25741573-25741675,25745210-25745354,25749036-25749120,25751989-25752234,25758010-25758204,25762312-25762365,25764210-25764350,25764595-25764787,25769004-25772460	1	FALSE
738 CHS.34469.12 chr21+ 25735132-25735578,25739880-25740032,25741573-25741675,25745210-25745354,25749036-25749120,25751989-25752234,25758010-25758204,25762312-25762365,25764210-25764350,25764595-25764787,25769004-25772460	1	FALSE
739 CHS.34469.13 chr21+ 25735190-25735385,25741573-25741675,25745210-25745354,25749036-25749120,25751989-25752234,25758010-25758204,25762312-25762365,25764210-25764350,25764595-25764787,25769004-25772460	1	FALSE
740 CHS.34469.16 chr21+ 25735384-25735578,25741561-25741675,25745210-25745354,25749036-25749120,25751989-25752234,25758010-25758204,25762312-25762365,25764210-25764350,25764595-25764787,25769004-25772460	1	FALSE
741 CHS.34469.17 chr21+ 25735389-25735578,25745210-25745354,25749036-25749120,25751989-25752348	1	FALSE
742 CHS.34469.20 chr21+ 25738415-25740032,25741573-25741675,25745210-25745354,25749036-25749120,25751989-25752234,25758010-25758204,25762312-25762365,25764210-25764350,25764595-25764787,25769004-25772461	1	FALSE
743 CHS.34469.21 chr21+ 25756798-25757882,25758010-25758204,25762312-25762365,25764210-25764350,25764595-25764787,25769004-25772408	1	FALSE
744 CHS.34469.22 chr21+ 25757874-25758204,25762312-25762365,25764210-25764350,25764595-25764787,25769004-25771853	1	FALSE
745 CHS.34469.23 chr21+ 25757874-25758204,25760033-25760167,25762312-25762365,25764210-25764350,25764595-25764787,25769004-25774865	1	FALSE
746 CHS.34470.1 chr21- 25800151-25800348,25801514-25801622,25806824-25806993	1	FALSE
747 CHS.34471.1 chr21+ 25862346-25863974,25864143-25864326,25865759-25866480	1	FALSE
748 CHS.34471.2 chr21+ 25862346-25862916,25864143-25864326,25865759-25866480	1	FALSE
749 CHS.34471.3 chr21+ 25862431-25862841,25864143-25864326,25865759-25866479	1	FALSE
750 CHS.34472.1 chr21- 25880550-25883228,25889667-25889787	1	FALSE
751 CHS.34472.2 chr21- 25880550-25881771,25891722-25891868,25897573-25897673,25905024-25905077,25911741-25911962,25954590-25954689,25955627-25955755,25970394-25970552,25975070-25975228,25975954-25976028,25982344-25982477,25997360-25997416,26000015-26000182,26021840-26022042,26051000-26051193,26053236-26053348,26089943-26090072,26111979-26112219	1	FALSE
752 CHS.34472.3 chr21- 25880550-25881790,25891722-25891868,25897573-25897673,25905024-25905077,25911741-25911962,25954590-25954689,25955627-25955755,25975070-25975228,25975954-25976028,25982344-25982477,25997360-25997416,26000015-26000182,26021840-26022042,26051000-26051193,26053236-26053348,26089943-26090072,26111979-26112267	1	FALSE
753 CHS.34472.4 chr21- 25880550-25881771,25891722-25891868,25897573-25897673,25905024-25905077,25911741-25911962,25954590-25954689,25955627-25955755,25975070-25975228,25975954-25976028,25982344-25982477,26000015-26000182,26021840-26022042,26051000-26051193,26053236-26053348,26089943-26090072,26111979-26112146,26140153-26140390	1	FALSE
754 CHS.34472.5 chr21- 25880550-25881771,25891722-25891868,25897573-25897673,25905024-25905077,25911741-25911962,25954590-25954689,25955627-25955755,25975070-25975228,25975954-25976028,25982344-25982477,26021840-26022042,26051000-26051193,26053236-26053348,26089943-26090072,26170564-26170820	1	FALSE
755 CHS.34472.6 chr21- 25880550-25881771,25891722-25891868,25897573-25897673,25905024-25905077,25911741-25911962,25954590-25954689,25955627-25955755,25975070-25975228,25975954-25976028,25982344-25982477,25997360-25997416,26000015-26000182,26021840-26022042,26051000-26051193,26053236-26053348,26089943-26090072,26170564-26170820	1	FALSE
756 CHS.34472.7 chr21- 25880550-25881771,25891722-25891868,25897573-25897673,25911741-25911962,25954590-25954689,25955627-25955755,25975070-25975228,25975954-25976028,25982344-25982477,26021840-26022042,26051000-26051193,26053236-26053348,26089943-26090072,26111979-26112146,26170564-26170820	1	FALSE
757 CHS.34472.8 chr21- 25880550-25881771,25891722-25891868,25897573-25897673,25905024-25905077,25911741-25911962,25954590-25954689,25955627-25955755,25975070-25975228,25975954-25976028,25982344-25982477,26021840-26022042,26051000-26051193,26053236-26053348,26089943-26090072,26111979-26112146,26170564-26170820	1	FALSE
758 CHS.34472.9 chr21- 25880550-25881771,25891722-25891868,25897573-25897673,25911741-25911962,25954590-25954689,25955627-25955755,25975070-25975228,25975954-25976028,25982344-25982477,26000015-26000182,26021840-26022042,26051000-26051193,26053236-26053348,26089943-26090072,26111979-26112146,26170564-26170820	1	FALSE
759 CHS.34472.10 chr21- 25880550-25881771,25891722-25891868,25897573-25897673,25905024-25905077,25911741-25911962,25954590-25954689,25955627-25955755,25975070-25975228,25975954-25976028,25982344-25982477,26000015-26000182,26021840-26022042,26051000-26051193,26053236-26053348,26089943-26090072,26111979-26112146,26170564-26170820	1	FALSE
760 CHS.34472.11 chr21- 25880550-25881771,25891722-25891868,25897573-25897673,25911741-25911962,25954590-25954689,25955627-25955755,25975070-25975228,25975954-25976028,25982344-25982477,25997360-25997416,26000015-26000182,26021840-26022042,26051000-26051193,26053236-26053348,26089943-26090072,26111979-26112146,26170564-26170820	1	FALSE
761 CHS.34472.12 chr21- 25880550-25881771,25891722-25891868,25897573-25897673,25905024-25905077,25911741-25911962,25954590-25954689,25955627-25955755,25975070-25975228,25975954-25976028,25982344-25982477,25997360-25997416,26000015-26000182,26021840-26022042,26051000-26051193,26053236-26053348,26089943-26090072,26111979-26112146,26170564-26170820	1	FALSE
762 CHS.34472.13 chr21- 25880550-25881771,25891722-25891868,25897573-25897673,25905024-25905077,25911741-25911962,25954590-25954689,25955627-25955755,25975070-25975228,25975954-25976028,25982344-25982477,26000015-26000182,26021840-26022042,26051000-26051193,26053236-26053348,26089943-26090072,26111979-26112159,26170564-26170823	1	FALSE
763 CHS.34472.14 chr21- 25880550-25881771,25891722-25891868,25897573-25897673,25905024-25905077,25911741-25911962,25954590-25954689,25955627-25955755,25975070-25975228,25975954-25976028,25982344-25982477,26021840-26022042,26051000-26051193,26053236-26053348,26089943-26090072,26111979-26112146,26170985-26171128	1	FALSE
764 CHS.34472.15 chr21- 25880551-25881790,25891722-25891868,25897573-25897673,25905024-25905077,25911741-25911962,25954590-25954689,25955627-25955755,25975070-25975228,25975954-25976028,25982344-25982477,26000015-26000182,26021840-26022042,26051000-26051193,26053236-26053348,26089943-26090072,26111979-26112371	1	FALSE
765 CHS.34472.16 chr21- 25880551-25881771,25891722-25891868,25897573-25897673,25905024-25905077,25911741-25911962,25954590-25954689,25955627-25955755,25975070-25975228,25975954-25976028,25982344-25982477,25997360-25997416,26000015-26000182,26021840-26022042,26051000-26051193,26053236-26053348,26089943-26090072,26111979-26112146,26128648-26128716,26170564-26170759	1	FALSE
766 CHS.34472.17 chr21- 25880551-25881771,25891722-25891868,25897573-25897673,25905024-25905077,25911741-25911962,25954590-25954689,25955627-25955755,25975070-25975228,25975954-25976028,25982344-25982477,25997360-25997416,26000015-26000182,26021840-26022042,26051000-26051193,26053236-26053348,26089943-26090072,26111979-26112159,26170564-26170815	1	FALSE
767 CHS.34472.18 chr21- 25880551-25881771,25891722-25891868,25897573-25897673,25905024-25905077,25911741-25911962,25954590-25954689,25955627-25955755,25975070-25975228,25975954-25976028,25982344-25982477,26089943-26090072,26111979-26112146,26170564-26170827	1	FALSE
768 CHS.34472.19 chr21- 25880552-25881771,25891722-25891868,25894402-25894491	1	FALSE
769 CHS.34472.20 chr21- 25880582-25881771,25891722-25891868,25897573-25897673,25905024-25905077,25911741-25911962,25954590-25954689,25955627-25955755,25975070-25975228,25975954-25976028,25982344-25982477,26021840-26022042,26051000-26051193,26053236-26053348,26089943-26090072,26111979-26112159,26170564-26170823	1	FALSE
770 CHS.34473.1 chr21+ 25933816-25934366,25934910-25935270	1	FALSE
771 CHS.34473.2 chr21+ 25934088-25934366,25941308-25941988,25952400-25954501	1	FALSE
772 CHS.34473.3 chr21+ 25934306-25934366,25941308-25941803	1	FALSE
773 CHS.34473.4 chr21+ 25934341-25935178	1	FALSE
774 CHS.34474.1 chr21+ 26170871-26171052,26214745-26214861,26215702-26217381	1	FALSE
775 CHS.34474.3 chr21+ 26170881-26171052,26191749-26191821,26215702-26216047	1	FALSE
776 CHS.34474.4 chr21+ 26170892-26171052,26180537-26180601,26191749-26191821,26214745-26214861,26215702-26217472	1	FALSE
777 CHS.34474.5 chr21+ 26170916-26171052,26180537-26180601,26214745-26214861,26215702-26215941	1	FALSE
778 CHS.34474.6 chr21+ 26170968-26171052,26174994-26175802	1	FALSE
779 CHS.34474.7 chr21+ 26170968-26171052,26174994-26175107,26175610-26175802	1	FALSE
780 CHS.34474.8 chr21+ 26170969-26171052,26175610-26175801	1	FALSE
781 CHS.34476.1 chr21- 26349780-26349927,26350267-26350634	1	FALSE
782 CHS.34477.1 chr21+ 26393635-26393697,26503582-26503702,26506567-26506732,26518522-26518593	1	FALSE
783 CHS.34477.2 chr21+ 26405943-26406128,26503582-26503702,26550319-26552127,26567957-26569252	1	FALSE
784 CHS.34478.1 chr21- 26431737-26432082,26435567-26435692,26436676-26436837,26437440-26437479	1	FALSE
785 CHS.34478.2 chr21- 26432286-26432788,26435567-26435692,26437440-26437472	1	FALSE
786 CHS.34478.3 chr21- 26432433-26432788,26435567-26435692,26436676-26436837,26437440-26437479	1	FALSE
787 CHS.34478.4 chr21- 26434202-26434340,26435567-26435692,26436676-26436837,26437440-26437479	1	FALSE
788 CHS.34479.1 chr21+ 26458114-26458332,26470751-26471698	1	FALSE
789 CHS.34480.3 chr21- 26466209-26468631,26480272-26480429,26566266-26566368,26572868-26573404	1	FALSE
790 CHS.34480.4 chr21- 26466209-26468634,26480272-26480429,26566266-26566368,26572868-26573404	1	FALSE
791 CHS.34480.5 chr21- 26466209-26468634,26480272-26480429,26564659-26564825,26566266-26566368,26572868-26573404	1	FALSE
792 CHS.34480.6 chr21- 26466210-26468634,26480272-26480429,26561595-26561692,26564659-26564825,26566266-26566368,26572868-26573001	1	FALSE
793 CHS.34480.9 chr21- 26468452-26468631,26480272-26480429,26564659-26564825,26566266-26566368,26572868-26573284	1	FALSE
794 CHS.34480.10 chr21- 26475216-26478135,26480272-26480429,26566266-26566368,26572868-26573284	1	FALSE
795 CHS.34480.11 chr21- 26480342-26480429,26482270-26483407,26566266-26566368,26572868-26573284	1	FALSE
796 CHS.34480.12 chr21- 26547780-26561692,26564659-26564825,26566266-26566368,26572868-26573284	1	FALSE
797 CHS.34480.13 chr21- 26547780-26560901,26561595-26562208,26564659-26564825,26566266-26566368,26572868-26573284	1	FALSE
798 CHS.34480.14 chr21- 26547780-26562208,26564659-26564825,26566266-26566368,26572868-26573284	1	FALSE
799 CHS.34485.2 chr21- 26834924-26838278,26838439-26838614,26839587-26839762,26839875-26840061,26840276-26840562,26840998-26841165,26841858-26841990,26842339-26842685,26842990-26844283	1	FALSE
800 CHS.34485.5 chr21- 26835945-26838278,26838439-26838614,26839587-26839762,26839875-26840562,26840998-26841165,26841858-26841990,26842339-26842685,26844225-26845409	1	FALSE
801 CHS.34485.6 chr21- 26836287-26838278,26838439-26839762,26839875-26840562,26840998-26841711	1	FALSE
802 CHS.34485.7 chr21- 26836287-26838278,26838439-26838614,26839587-26839762,26839875-26840061,26840276-26840562,26840998-26841165,26841858-26841990,26842339-26842685,26844225-26845409	1	FALSE
803 CHS.34485.8 chr21- 26836288-26838278,26838439-26838614,26839587-26839762,26839875-26840562,26840998-26841165,26841858-26841990,26842265-26842685,26844225-26845394	1	FALSE
804 CHS.34485.10 chr21- 26836288-26838278,26838439-26838614,26839587-26839762,26839875-26840061,26840276-26840562,26840998-26841165,26841858-26841990,26842339-26842685,26843466-26845398	1	FALSE
805 CHS.34485.11 chr21- 26836288-26838278,26838439-26838614,26839587-26839762,26839875-26840061,26840276-26840562,26840998-26841165,26841858-26841990,26842339-26842685,26843742-26845400	1	FALSE
806 CHS.34485.13 chr21- 26836288-26838278,26838439-26838614,26839587-26839762,26839875-26840061,26840276-26840562,26840998-26841165,26841858-26841990,26842339-26842685,26842797-26845408	1	FALSE
807 CHS.34485.14 chr21- 26836288-26838278,26838439-26838614,26839584-26839762,26839875-26840061,26840276-26840562,26840998-26841165,26841858-26841990,26842339-26842685,26844225-26845408	1	FALSE
808 CHS.34485.15 chr21- 26836288-26838278,26838439-26838614,26839587-26839762,26839875-26840061,26840276-26840562,26840998-26841570,26841858-26841990,26842339-26842685,26844225-26845408	1	FALSE
809 CHS.34485.16 chr21- 26836288-26838278,26838439-26838614,26839587-26839762,26839875-26840061,26840276-26840562,26840998-26841165,26841354-26841990,26842339-26842685,26844225-26845408	1	FALSE
