transcriptid	foldchange	DEstatus
173 rna-NM_080103.3 NC_004353.4- 598555-601529,601757-601935,603312-604252,605003-607649	1	FALSE
174 rna-NM_166776.4 NC_004353.4+ 610684-610896,611285-611655,611727-611806,613615-613795,613937-614422,615036-615923,616005-616181,618348-618476,618536-618631,618693-619063,619637-619783,619848-620177,620254-621872,621929-622470	1	FALSE
175 rna-NM_079886.5 NC_004353.4+ 610684-610896,611285-611655,611727-611806,613615-613795,613937-614422,615036-615923,616005-616181,617304-617351,618348-618476,618536-618631,618693-619063,619637-619783,619848-620177,620254-620926	1	FALSE
176 rna-NM_166775.4 NC_004353.4+ 610684-610896,611285-611655,611727-611806,613615-613795,613937-614422,615036-615923,616005-616181,618348-618476,618536-618631,618693-619063,619637-619783,619848-620177,620254-620926	1	FALSE
177 rna-NM_166777.4 NC_004353.4+ 610684-610896,611285-611438,611513-611655,611727-611806,613615-613795,613937-614422,615036-615923,616005-616181,618348-618476,618536-618631,618693-619063,619637-619783,619848-620177,620254-620926	1	FALSE
178 rna-NM_001169353.2 NC_004353.4+ 610684-610896,611285-611438,611513-611655,611727-611806,613615-613795,613937-614422,615036-615923,616005-616181,617304-617351,618348-618476,618536-618631,618693-619063,619637-619783,619848-620107,620254-620734	1	FALSE
179 rna-NM_166774.3 NC_004353.4+ 610684-610896,611285-611655,611727-611806,613615-613795,613937-614422,615036-615923,616005-616181,617304-617351,618348-618476,618536-618631,618693-619063,619637-619783,619848-620351	1	FALSE
180 rna-NM_079887.3 NC_004353.4- 623219-624663,624772-626031	1	FALSE
181 rna-NR_047709.1 NC_004353.4+ 626142-626162	1	FALSE
182 rna-gnl|FlyBase|CR43009-RA NC_004353.4+ 626142-626162	1	FALSE
184 rna-gnl|FlyBase|CR43009-RB NC_004353.4+ 626180-626200	1	FALSE
185 rna-NM_143673.3 NC_004353.4+ 629691-629979,631627-631894,632028-632129,632208-632388,632448-632715,633329-633432,633491-633860,633921-634124,634177-634344,634410-635350	1	FALSE
186 rna-NM_166779.4 NC_004353.4+ 629693-629979,631627-631894,632028-632129,632208-632388,632448-632715,633329-633432,633491-633860,633961-634124,634177-634344,634410-635350	1	FALSE
187 rna-NM_001042786.2 NC_004353.4- 636131-636618,639015-639203,639333-639534,639593-640048,640107-640208,640273-640476,640533-640736,642276-642428,642492-642728,643989-644155,645949-646182,646233-646394,646445-646556	1	FALSE
188 rna-NM_001042785.2 NC_004353.4- 636131-636618,639015-639203,639333-639534,639593-640048,640107-640211,640273-640476,640533-640736,642276-642428,642492-642728,643989-644155,645949-646182,646233-646394,646445-646556	1	FALSE
189 rna-NM_143674.2 NC_004353.4- 636131-636618,639015-639203,639333-640048,640107-640211,640273-640476,640533-640736,642276-642428,642492-642728,643989-644155,645949-646182,646233-646394,646445-646556	1	FALSE
190 gene-Dmel_CR44028 NC_004353.4+ 637333-637569,637633-637787	1	FALSE
191 rna-NM_166783.2 NC_004353.4- 649041-651030,652305-652584,652646-652833,652901-653051,653870-654048,654505-654798,655061-655435,656216-657684,657902-658508,661046-661980,662765-663103	1	FALSE
192 rna-NM_001014691.2 NC_004353.4- 649971-651030,652305-652578,652646-652842,652901-653051,653870-654048,654505-654798,655061-655435,656216-657684,657902-658508,660429-660608	1	FALSE
193 rna-NM_166781.2 NC_004353.4- 649971-651030,652305-652584,652646-652842,652901-653051,653870-654048,654505-654798,655061-655435,656216-657684,657902-658508,660429-660608	1	FALSE
194 rna-NM_166784.2 NC_004353.4- 649971-651030,652305-652584,652646-652842,652901-653051,653870-654048,654505-654798,655061-655435,656216-657684,657902-658508,659921-659983	1	FALSE
195 rna-NM_166785.2 NC_004353.4- 649971-651030,652305-652584,652646-652842,652901-653051,653870-654048,654505-654798,655061-655435,656216-657684,657902-658508,659878-659983	1	FALSE
196 rna-NM_166780.2 NC_004353.4- 649971-651030,652305-652584,652646-652842,652901-653051,653870-654048,654505-654798,655061-655435,656216-657684,657902-658508,659560-659983	1	FALSE
197 rna-NM_143676.2 NC_004353.4+ 663621-663742,663855-664340,664988-665305,665951-666932,668420-668574,669130-669884	1	FALSE
198 rna-NM_001272138.1 NC_004353.4+ 663621-663742,663855-664340,664988-665305,665951-666932,669130-669884	1	FALSE
199 rna-NM_001272137.1 NC_004353.4+ 663621-663742,663855-664340,665951-666932,668420-668574,669130-669884	1	FALSE
200 rna-NM_001272139.1 NC_004353.4+ 671142-671166,671247-671387,680440-681135,684581-690650	1	FALSE
201 rna-NM_001272141.1 NC_004353.4+ 671142-671616,680440-681135,684581-687565	1	FALSE
202 rna-NM_001272140.1 NC_004353.4+ 680270-680304,680440-681135,684581-687565	1	FALSE
203 rna-NM_143677.4 NC_004353.4+ 680593-681135,684581-689595	1	FALSE
204 rna-NM_166788.2 NC_004353.4- 690686-692359,692425-692843,693381-694416,695214-695337,695697-696055	1	FALSE
205 rna-NM_166786.2 NC_004353.4- 691278-692359,692425-692843,693381-694416,695697-696055	1	FALSE
206 rna-NM_166787.2 NC_004353.4- 691601-692359,692425-692843,693381-694416,695214-696055	1	FALSE
207 rna-NM_166789.2 NC_004353.4+ 697689-697883,710917-711082,712493-712673,713858-714512,717127-717300,717654-717929,719274-719628,720322-721173	1	FALSE
208 rna-NM_001014693.2 NC_004353.4+ 704651-705273,707492-707671,710917-711082,712493-712673,713858-714512,717127-717300,717654-717929,719274-719628,720322-721173	1	FALSE
209 rna-NM_079889.3 NC_004353.4+ 704651-705273,710917-711082,712493-712673,713858-714512,717127-717300,717654-717929,719274-719628,720322-721173	1	FALSE
210 rna-NM_001014694.2 NC_004353.4+ 707429-707671,710917-711082,712493-712673,713858-714512,717127-717300,717654-717929,719274-719628,720322-721173	1	FALSE
211 rna-NM_001272143.2 NC_004353.4+ 724400-724491,725669-726029,726932-726962,727461-727623,728104-728245,728673-728814,729002-729202,729274-729575,730777-731000,731063-731465,731560-732233,733217-733564,733920-733964,734279-734401,734478-734537,734714-734812,735515-735823,735905-736030,736149-736187,736819-737046,737736-737909,738953-738988,742403-742550,742788-743161,745166-745291,745372-746071,746476-746829,747307-749019,750570-751469,752177-752940,753025-753160,753338-754228,754287-756959,757521-757802,757865-758164,758220-767690,767762-768740,768804-769145,770553-771595,772403-772459,774017-774117,774185-774311,774377-774679,774915-776474	1	FALSE
212 rna-NM_001169354.2 NC_004353.4+ 724400-724491,725669-726029,726662-726683,727461-727623,728104-728245,728673-728814,729002-729202,729274-729575,730777-731000,731063-731465,731560-732233,733217-733564,733920-733964,734279-734401,734478-734537,734714-734812,735515-735823,735905-736030,736149-736187,736339-736515,736819-737046,737736-737909,738953-738988,739949-739981,742403-742550,742788-743161,745166-745291,745372-746071,746476-746829,747307-749019,750570-751469,752177-752940,753025-753160,753338-754228,754287-756959,757521-757802,757865-758164,758220-767690,767762-768740,768804-769145,770553-771595,772403-772459,774017-774117,774185-774311,774377-774679,774915-776081	1	FALSE
213 rna-NM_205876.3 NC_004353.4+ 724400-724491,725669-726029,726662-726683,727461-727623,728104-728245,730777-731000,731063-731465,731560-732233,733217-733564,733920-733964,734279-734401,734478-734537,734714-734812,735515-735823,735905-736030,736149-736187,736819-737046,737736-737909,738953-738988,742403-742550,742788-743161,745166-745291,745372-746071,746476-746829,747307-749019,750570-751469,752177-752940,753025-753160,753338-754228,754287-756959,757521-757802,757865-758164,758220-767690,767762-768740,768804-769145,770553-771595,772403-772459,774017-774117,774185-774311,774377-774679,774915-776081	1	FALSE
214 rna-NM_001297787.1 NC_004353.4+ 725356-725387,725669-726029,726662-726683,727461-727623,728104-728245,730777-731000,731063-731465,731560-732233,733920-733964,734279-734401,734478-734537,734714-734812,735515-735823,735905-736030,736149-736187,736339-736515,736819-737046,737736-737909,738953-738988,739949-739981,742403-742550,742788-743161,745166-745291,745372-746071,746476-746829,747307-749019,750570-751469,752177-752940,753025-753160,753338-754228,754287-756959,757521-757802,757865-758164,758220-767690,767762-768740,768804-769145,770553-771595,772403-772459,774017-774117,774185-774311,774377-774679,774915-776081	1	FALSE
215 rna-NM_001272142.1 NC_004353.4+ 725658-726029,726932-726962,727461-727623,728104-728245,730777-731000,731063-731465,731560-732233,733920-733964,734279-734401,734478-734537,735515-735823,735905-736030,737736-737909,742403-742550,742788-743161,743525-743602,745166-745291,745372-746071,746476-746829,747307-749019,750570-751469,752177-752940,753025-753160,753338-754228,754287-756959,757521-757802,757865-758164,758220-767690,767762-768740,768804-769145,770553-771595,774017-774117,774185-774311,774377-774679,774915-776081	1	FALSE
216 rna-NR_123748.1 NC_004353.4- 776475-777146	1	FALSE
217 rna-NM_166791.2 NC_004353.4- 778516-781669,783174-783245,783302-783937,786192-787026,787081-787209,788895-788978	1	FALSE
218 rna-NM_143679.4 NC_004353.4- 778516-781669,783174-783245,783302-783937,786192-787026,787081-787209,787452-787614	1	FALSE
219 rna-NM_001014695.2 NC_004353.4- 800436-802110,802398-803327,823501-823618,827859-827924,833379-834393	1	FALSE
220 rna-NM_166792.2 NC_004353.4- 800436-802110,802398-803327,807186-807347	1	FALSE
221 rna-NM_001272145.1 NC_004353.4- 800436-802110,802398-803327,806822-806956,807186-807347	1	FALSE
222 rna-NM_001272144.1 NC_004353.4- 800436-802110,802398-803327,803846-804080	1	FALSE
223 rna-NM_143694.3 NC_004353.4- 836986-839071,844292-844529	1	FALSE
224 gene-Dmel_CR33797 NC_004353.4+ 843274-843973	1	FALSE
225 rna-NR_123749.1 NC_004353.4+ 851174-851624	1	FALSE
226 rna-NM_001169357.4 NC_004353.4- 853557-853767,855256-855635,855686-855840,860307-860381,860440-861387,861793-864411,865348-865642,865702-865872,865931-866294,866976-867025	1	FALSE
227 rna-NM_143693.4 NC_004353.4- 855400-855635,855686-855840,860307-860381,860440-861387,861793-864411,865348-865642,865702-865851,865931-866294,866976-867025	1	FALSE
228 rna-NM_205878.3 NC_004353.4- 855400-855635,855686-855840,860307-860381,860440-861387,861793-864411,865348-865642,865702-865851,865931-866294,866970-867025	1	FALSE
229 rna-NM_001169356.2 NC_004353.4- 855400-855635,855686-855840,860307-860381,860440-861387,861793-864411,865348-865642,865702-865872,865931-866294,866970-867025	1	FALSE
230 rna-NM_001258497.2 NC_004353.4- 867824-871654,871720-871846,871912-872074,872127-872225,873214-873571,873635-873926,873994-874160,874246-874467,875203-875484,875543-875710,876114-876239,876296-876454,876517-876789,876870-877194,878851-878992,881843-881949,882961-883081,883143-883362,883567-883641,885760-885891,898393-903282,903337-903471,903633-904026	1	FALSE
231 rna-NM_001297788.1 NC_004353.4- 870930-871654,871720-871846,871912-872074,872127-872225,873214-873571,873635-873926,873994-874160,874246-874467,875203-875484,875543-875710,876114-876239,876296-876454,876517-876789,876870-877194,878851-878992,882617-882723,882961-883081,883143-883362,883567-883641,885760-885891,898393-903282,903337-903471,904361-905963,906028-906997,907074-907550,907620-907924,909079-909184,912187-912331	1	FALSE
232 rna-NM_001272146.1 NC_004353.4- 870930-871654,871720-871846,871912-872074,872127-872225,873214-873571,873635-873926,873994-874160,874246-874467,875203-875484,875543-875710,876114-876239,876296-876454,876517-876789,876870-877194,882961-883081,883143-883362,883567-883641,884046-884120,885454-885462,885760-885891,898393-902234,902307-902582,902826-903282,903337-903471,904361-904821	1	FALSE
233 rna-NM_143692.4 NC_004353.4- 870930-871654,871720-871846,871912-872074,872127-872225,873214-873571,873635-873926,873994-874160,874246-874467,875203-875484,875543-875710,876114-876239,876296-876454,876517-876789,876870-877194,878851-878992,881843-881949,882961-883081,883143-883362,883567-883641,885760-885891,898393-903282,903337-903471,904361-904821	1	FALSE
234 rna-NM_166793.4 NC_004353.4- 870930-871654,871720-871846,871912-872074,872127-872225,873214-873571,873635-873926,873994-874160,874246-874467,875203-875484,875543-875710,876114-876239,876296-876454,876517-876789,876870-877194,878851-878992,882617-882723,882961-883081,883143-883362,883567-883641,885454-885462,885760-885891,898393-903282,903337-903471,904361-904821	1	FALSE
235 rna-NM_166794.3 NC_004353.4- 870930-871654,871720-871846,871912-872074,872127-872225,873214-873571,873635-873926,873994-874160,874246-874467,875203-875484,875543-875710,876114-876239,876296-876454,876517-876789,876870-877194,878851-878992,882617-882723,882961-883081,883143-883362,883567-883641,885760-885891,886965-892840,892894-892949,893505-893565	1	FALSE
236 rna-NM_001258498.2 NC_004353.4- 870930-871654,871720-871846,871912-872074,872127-872225,873214-873571,873635-873926,873994-874160,874246-874467,875203-875484,875543-875710,876114-876239,876296-876454,876517-876789,876870-877194,878851-878992,882617-882723,882961-883081,883143-883362,883567-883641,885454-885462,885760-885891,886965-892840,892894-892949,893505-893565	1	FALSE
237 rna-NR_047711.2 NC_004353.4+ 867824-868026,868102-871426	1	FALSE
238 rna-NR_123750.1 NC_004353.4+ 879374-884752	1	FALSE
239 rna-NR_073620.1 NC_004353.4+ 881471-883402	1	FALSE
240 gene-Dmel_CR43361 NC_004353.4+ 905179-905578,906894-907047,907115-907924	1	FALSE
241 rna-NM_079901.4 NC_004353.4- 915297-915553,915617-915718,915837-916059,916121-916267,916867-917090,917275-917743,918324-918481,918536-918776,918903-921199,925083-925138,925575-925686,925768-925948,926011-926661,929822-930023,930080-930131,930512-930715	1	FALSE
242 rna-NM_001103382.2 NC_004353.4- 915297-915553,915617-915718,915837-916059,916121-916267,916867-917090,917275-917743,918324-918481,918536-918776,918903-921199,925083-925138,925575-925686,925768-925948,926011-926661,927393-928151,929822-930023,930080-930131,930512-930715	1	FALSE
243 rna-NM_001144385.2 NC_004353.4- 915297-915553,915617-915718,915837-916059,916121-916267,916867-917090,917275-917743,918324-918481,918536-918776,918903-921199,925083-925138,925575-925686,925768-925948,926011-926661,929822-930023,930080-930131,930282-930715	1	FALSE
244 rna-NM_001272147.1 NC_004353.4+ 936819-936929,938332-939117,940174-940717,942767-943020,943103-943209,943548-943673,943734-944253,944306-944601,946225-949441	1	FALSE
245 rna-NM_079900.3 NC_004353.4+ 936819-936929,938332-939117,940174-940717,942767-943020,943103-943209,943548-943673,943734-944253,944306-944601,946225-946825	1	FALSE
246 rna-NM_001297789.1 NC_004353.4+ 936819-936929,938332-939117,942767-943020,943103-943209,943548-943673,943734-944253,944306-944601,946225-946825	1	FALSE
247 rna-NM_001272148.1 NC_004353.4+ 936819-936929,938332-939117,940174-940717,942767-943020,943103-943673,943734-944486	1	FALSE
248 rna-NM_166797.2 NC_004353.4- 951542-952077,952138-952461,953513-953899,954020-954226,954489-954863,954921-955050,956545-957889,958006-958123,958314-958392	1	FALSE
249 rna-NM_166796.2 NC_004353.4- 951542-952077,952138-952461,953513-953899,954020-954226,954489-954863,954921-955050,956545-957889,958006-958123,958289-958392	1	FALSE
250 rna-NM_166798.2 NC_004353.4- 951542-952077,952138-952461,953513-953899,954020-954226,954489-954863,954921-955050,956545-957889,958006-958392	1	FALSE
251 rna-NM_001272149.2 NC_004353.4- 951542-952077,952138-952461,953513-953806,954020-954226,954489-954863,954921-955050,956545-957889,958006-958170	1	FALSE
252 rna-NR_123751.1 NC_004353.4- 959224-959434	1	FALSE
253 rna-NR_123752.1 NC_004353.4+ 959675-960038,962251-962347,962401-962692	1	FALSE
254 rna-NR_073621.1 NC_004353.4+ 959675-960038,962251-962347,962404-962692	1	FALSE
255 rna-NR_073622.1 NC_004353.4+ 959675-959846,962404-962692	1	FALSE
256 rna-NM_001169358.2 NC_004353.4- 962341-962728,963721-964118,964172-965639,972038-972138,978207-978489	1	FALSE
257 rna-NM_001272150.2 NC_004353.4- 962341-962728,963721-964118,964172-965639,972038-972138,972609-972667,975105-975560,975699-975773,975887-976035	1	FALSE
258 rna-NM_001169359.1 NC_004353.4- 962341-962728,963721-964118,964172-965639,968927-969150,969256-969374	1	FALSE
259 rna-NR_003113.2 NC_004353.4+ 975168-975906,976766-977261	1	FALSE
260 rna-NR_003114.2 NC_004353.4+ 975168-975562,976766-977261	1	FALSE
261 rna-NR_003115.1 NC_004353.4+ 975168-975810	1	FALSE
262 rna-NR_073623.1 NC_004353.4+ 976795-977261	1	FALSE
263 rna-NM_001272151.1 NC_004353.4+ 989725-990502,992066-992246,996512-996749,997707-997883,998623-998693,1004158-1004373,1004470-1004618,1005807-1006009,1006066-1007922	1	FALSE
264 rna-NM_079899.4 NC_004353.4+ 989725-990502,992066-992246,996512-996749,997707-997883,998623-998705,1004158-1004412,1004470-1004618,1005807-1006009,1006066-1006288	1	FALSE
265 rna-NM_001258499.2 NC_004353.4- 1009895-1013768,1014318-1014526,1014583-1014728,1014778-1014908,1014966-1015301,1015425-1015620,1016376-1018709,1018770-1020015,1022242-1023680,1026770-1027101	1	FALSE
266 rna-NM_166804.4 NC_004353.4- 1013404-1013768,1014318-1014526,1014583-1014728,1014778-1014908,1014966-1015352,1015425-1015620,1016376-1018709,1018770-1020015,1026963-1027101	1	FALSE
267 rna-NM_079898.3 NC_004353.4- 1013404-1013768,1014318-1014526,1014583-1014728,1014778-1014908,1014966-1015352,1015425-1015620,1016376-1018709,1018770-1020015,1022242-1023680,1026963-1027101	1	FALSE
268 rna-NM_166805.4 NC_004353.4- 1013633-1013768,1014318-1014526,1014583-1014728,1014778-1014908,1014966-1015352,1015425-1015620,1016376-1018709,1018770-1020015,1026216-1026535,1027007-1027101	1	FALSE
269 rna-NR_073624.1 NC_004353.4+ 1027863-1027882,1028710-1029359	1	FALSE
270 rna-NR_073625.1 NC_004353.4+ 1028281-1028328,1028710-1029359	1	FALSE
271 rna-NM_143687.4 NC_004353.4- 1028675-1029361	1	FALSE
272 rna-NM_001258500.1 NC_004353.4- 1029711-1030777,1031595-1031757	1	FALSE
273 rna-NM_143686.4 NC_004353.4- 1029711-1030777,1031552-1031676	1	FALSE
274 rna-NM_166807.3 NC_004353.4- 1029711-1030975	1	FALSE
275 rna-NM_001272152.1 NC_004353.4+ 1031484-1031742,1031803-1031953,1032889-1033218,1033272-1034557	1	FALSE
276 rna-NM_001297790.1 NC_004353.4+ 1031864-1031953,1032907-1033218,1033272-1034917	1	FALSE
277 rna-NM_166808.3 NC_004353.4+ 1031864-1031953,1032907-1033218,1033272-1034557	1	FALSE
278 rna-NM_001272153.1 NC_004353.4- 1035288-1037422,1037476-1037569,1037646-1037740,1038359-1038434,1045156-1045248,1047264-1047390,1047453-1047575,1047635-1047729,1047823-1048148,1048504-1048558,1049187-1049246,1050298-1050392,1050455-1050609,1053498-1053703	1	FALSE
279 rna-NM_079896.4 NC_004353.4- 1035288-1037422,1037476-1037590,1037646-1037740,1038359-1038437,1045156-1045248,1047264-1047390,1047453-1047575,1047635-1047729,1047823-1048148,1048504-1048558,1049187-1049246,1050298-1050392,1050455-1050609,1053498-1053703	1	FALSE
280 rna-NM_001272155.1 NC_004353.4- 1035288-1037422,1037476-1037569,1037646-1037740,1038359-1038434,1040013-1040078,1045156-1045248,1047264-1047390,1047453-1047575,1047635-1047729,1047823-1048148,1048504-1048558,1049187-1049246,1050298-1050392,1050455-1050609,1053498-1053703	1	FALSE
281 rna-NM_001272154.1 NC_004353.4- 1035288-1037422,1037476-1037569,1037646-1037740,1038359-1038434,1040013-1040078,1043468-1043521,1045156-1045248,1047264-1047390,1047453-1047575,1047635-1047729,1047823-1048148,1048504-1048558,1049187-1049246,1050298-1050392,1050455-1050609,1053498-1053703	1	FALSE
282 rna-NM_166813.3 NC_004353.4- 1035288-1037422,1037476-1037590,1037646-1037740,1038359-1038437,1043468-1043524,1045156-1045248,1047264-1047390,1047453-1047575,1047635-1047729,1047823-1048148,1048504-1048558,1049187-1049246,1050298-1050392,1050455-1050609,1053498-1053703	1	FALSE
283 rna-NM_001014696.2 NC_004353.4- 1035288-1037422,1037476-1037590,1037646-1037740,1038359-1038458,1043468-1043524,1045156-1045248,1047264-1047390,1047453-1047575,1047635-1047729,1047823-1048148,1048504-1048558,1049187-1049246,1050298-1050392,1050455-1050609,1053498-1053703	1	FALSE
284 rna-NM_166812.3 NC_004353.4- 1035288-1037422,1037476-1037590,1037646-1037740,1038359-1038434,1040013-1040078,1043468-1043524,1045156-1045248,1047264-1047390,1047453-1047575,1047635-1047729,1047823-1048148,1048504-1048558,1049187-1049246,1050298-1050392,1050455-1050609,1053498-1053703	1	FALSE
285 rna-NM_166810.5 NC_004353.4- 1035288-1037422,1037476-1037590,1037646-1037740,1038359-1038437,1045156-1045248,1047264-1047390,1047453-1047575,1047635-1047729,1047823-1048148,1048504-1048558,1049187-1049246,1050298-1050392,1050455-1050609,1051343-1051378	1	FALSE
286 rna-NM_001169361.2 NC_004353.4- 1035288-1037422,1037476-1037590,1037646-1037740,1038359-1038434,1040013-1040078,1043468-1043524,1045156-1045248,1047264-1047390,1047453-1047575,1047635-1047729,1047823-1048148,1048504-1048558,1049187-1049246,1050298-1050392,1050455-1050609,1050694-1050759,1051343-1051378	1	FALSE
287 rna-NM_166811.2 NC_004353.4- 1035288-1037422,1037476-1037590,1037646-1037740,1038359-1038437,1043468-1043524,1045156-1045248,1047264-1047390,1047453-1047575,1047635-1047729,1047823-1048148,1048504-1048558,1049187-1049246,1050298-1050392,1050455-1050609,1051259-1051378	1	FALSE
288 rna-NM_001169362.2 NC_004353.4- 1037155-1037422,1037476-1037590,1037646-1037740,1038359-1038437,1040013-1040078,1043468-1043524,1045156-1045248,1047264-1047390,1047453-1047575,1047635-1047729,1047823-1048148,1048504-1048558,1049187-1049246,1050298-1050392,1050455-1050609,1051343-1051378	1	FALSE
289 rna-NM_001169360.2 NC_004353.4- 1037155-1037422,1037476-1037590,1037646-1037740,1038359-1038437,1045156-1045248,1047264-1047390,1047453-1047575,1047635-1047729,1047823-1048148,1048504-1048558,1049187-1049246,1050298-1050392,1050455-1050609,1050694-1051378	1	FALSE
290 rna-NM_001258501.3 NC_004353.4- 1057365-1057572,1057633-1057753,1057807-1058155,1058210-1058504,1059101-1059351,1059419-1059836,1064245-1064381,1064823-1065001	1	FALSE
291 rna-NM_166819.3 NC_004353.4- 1057365-1057572,1057633-1057753,1057807-1058155,1058210-1058504,1059101-1059351,1059419-1059836,1060413-1060634,1064245-1064381,1064823-1065001	1	FALSE
292 rna-NM_166815.3 NC_004353.4- 1057365-1057572,1057633-1057753,1057807-1058155,1058210-1058504,1059101-1059351,1059419-1059836,1060773-1060918	1	FALSE
293 rna-NM_166816.3 NC_004353.4- 1057365-1057572,1057633-1057753,1057807-1058155,1058210-1058504,1059101-1059288,1059419-1059836,1060413-1060634,1060741-1060918	1	FALSE
294 rna-NM_143758.4 NC_004353.4- 1057365-1057572,1057633-1057753,1057807-1058155,1058210-1058504,1059101-1059351,1059419-1059836,1060413-1060653,1060741-1060918	1	FALSE
295 rna-NM_001297791.1 NC_004353.4+ 1060969-1061136,1065084-1065183,1065856-1065885,1065940-1073105,1073161-1073381,1073439-1075557,1075616-1075736,1075792-1076204	1	FALSE
296 rna-NM_001297792.1 NC_004353.4+ 1062678-1062919,1065084-1065183,1065856-1065885,1065940-1073105,1073161-1073381,1073439-1075557,1075616-1075736,1075792-1076204	1	FALSE
297 rna-NM_001272156.1 NC_004353.4+ 1064906-1065022,1065084-1065183,1065856-1065885,1065940-1073105,1073161-1073381,1073439-1075557,1075616-1075736,1075792-1077273	1	FALSE
298 rna-NM_079895.3 NC_004353.4+ 1064906-1065022,1065084-1065183,1065856-1065885,1065940-1073105,1073161-1073381,1073439-1075557,1075616-1075736,1075792-1076204	1	FALSE
299 rna-NM_143685.3 NC_004353.4- 1077331-1077829,1077886-1078519,1078573-1078829,1080257-1081207,1082127-1083273,1084614-1084796	1	FALSE
300 rna-NM_079894.4 NC_004353.4+ 1088798-1089062,1092259-1092628,1095576-1095716,1095794-1095832,1101934-1102099,1103535-1103732,1106152-1106597,1107699-1107790,1108098-1108344,1108474-1108572,1109109-1109600,1110781-1110888,1111288-1113317	1	FALSE
301 rna-NM_001014701.2 NC_004353.4+ 1088798-1089062,1092259-1092628,1095576-1095716,1095794-1095832,1101934-1102099,1103535-1103732,1106152-1106597,1107699-1107790,1108098-1108344,1108474-1108572,1110781-1110888,1111288-1113317	1	FALSE
302 rna-NM_166822.4 NC_004353.4+ 1088798-1089062,1092259-1092628,1095576-1095716,1095794-1095832,1101934-1102099,1103535-1103732,1106152-1106597,1107699-1107790,1108098-1108344,1110781-1110888,1111288-1113317	1	FALSE
303 rna-NM_001014697.2 NC_004353.4+ 1088798-1088876,1092259-1092628,1095576-1095716,1095794-1095832,1101934-1102099,1103535-1103732,1106152-1106597,1107699-1107790,1108098-1108344,1108480-1108572,1109109-1109600,1110781-1110888,1111288-1113317	1	FALSE
304 rna-NM_001014699.3 NC_004353.4+ 1088798-1089062,1092259-1092628,1095576-1095716,1095794-1095832,1101934-1102099,1103535-1103732,1106152-1106597,1107699-1107790,1108098-1108344,1108474-1108572,1109109-1109600,1110781-1110974	1	FALSE
305 rna-NM_001014698.3 NC_004353.4+ 1088798-1089062,1092259-1092628,1095576-1095716,1095794-1095832,1101934-1102099,1103535-1103732,1106152-1106597,1107699-1107790,1108098-1108344,1108474-1108572,1110781-1110974	1	FALSE
306 rna-NM_001169363.2 NC_004353.4+ 1098525-1098958,1101934-1102099,1103535-1103732,1106152-1106597,1107699-1107790,1108098-1108344,1110781-1110888,1111288-1113317	1	FALSE
307 rna-NM_001297793.1 NC_004353.4- 1112874-1115894,1115956-1116079,1116326-1116456,1116515-1116598,1116660-1117214,1117851-1117905,1117968-1119017,1119937-1120047,1120106-1120606,1120659-1120801,1121459-1121622,1122828-1122965	1	FALSE
308 rna-NM_166823.2 NC_004353.4- 1115079-1115894,1115956-1116079,1116326-1116456,1116515-1116598,1116660-1117214,1117851-1117905,1117968-1119017,1119937-1120047,1120106-1120606,1120659-1120801,1121459-1121622,1122828-1122965	1	FALSE
309 rna-NM_079893.3 NC_004353.4- 1115255-1115894,1115956-1116079,1116326-1116456,1116515-1116598,1116660-1117214,1117851-1117905,1117968-1119017,1119937-1120047,1120106-1120606,1120659-1120801,1121459-1121622,1123223-1123357	1	FALSE
310 rna-NM_001272157.1 NC_004353.4- 1115255-1115897,1115956-1116079,1116326-1116456,1116515-1116598,1116660-1117214,1117851-1117905,1117968-1119017,1119937-1120047,1120106-1120606,1120659-1120801,1121459-1121622,1123223-1123357	1	FALSE
311 rna-NM_079892.3 NC_004353.4+ 1124167-1124331,1124436-1124698,1124768-1124893,1124950-1125325	1	FALSE
312 rna-NM_001272158.1 NC_004353.4+ 1124167-1124331,1124436-1124698,1124768-1124893,1124950-1125113	1	FALSE
313 rna-NM_166825.3 NC_004353.4+ 1126602-1126752,1126809-1126941,1127002-1127415,1128489-1128655,1129435-1129488,1129566-1129730,1130025-1130183,1130383-1130586,1131193-1131396,1131489-1131593,1131701-1131958,1133875-1134072,1135094-1135484,1135539-1137919	1	FALSE
314 rna-NM_143684.3 NC_004353.4+ 1126602-1126752,1126809-1126941,1127002-1127415,1128489-1128655,1129435-1129488,1129566-1129730,1130025-1130183,1130383-1130586,1131193-1131396,1131489-1131593,1131701-1131958,1133875-1134072,1135094-1135484,1135539-1135914	1	FALSE
315 rna-NM_166824.3 NC_004353.4+ 1126602-1126752,1126809-1126941,1127002-1127415,1128489-1128655,1129435-1129488,1129566-1129730,1130025-1130183,1130383-1130586,1131193-1131396,1131489-1131593,1131701-1131958,1132085-1132573,1133875-1134072,1134152-1135094	1	FALSE
316 rna-NM_001297794.1 NC_004353.4- 1137830-1140000,1140487-1140901,1140960-1141367,1143449-1143565,1143627-1143868,1143985-1144113,1161766-1162158	1	FALSE
317 rna-NM_001169364.2 NC_004353.4- 1137830-1140000,1140487-1140901,1140960-1141367,1143449-1143565,1143627-1143868,1143985-1144113,1146470-1146529	1	FALSE
318 rna-NM_166826.3 NC_004353.4- 1137830-1140000,1140487-1140901,1140960-1141367,1143449-1143565,1143627-1143868,1143985-1144113,1144966-1145100,1145208-1145321,1146041-1146121	1	FALSE
